symbol,time,open,high,low,close,volume
SPY,2026-02-09 09:30:00-05:00,689.42,689.66,688.37,688.75,576634.0
SPY,2026-02-09 09:31:00-05:00,688.76,689.28,688.34,688.92,490386.0
SPY,2026-02-09 09:32:00-05:00,688.91,689.66,688.64,689.52,567455.0
SPY,2026-02-09 09:33:00-05:00,689.52,690.0,689.22,689.78,352501.0
SPY,2026-02-09 09:34:00-05:00,689.79,690.17,689.64,689.87,415917.0
SPY,2026-02-09 09:35:00-05:00,689.87,690.06,689.54,689.97,452435.0
SPY,2026-02-09 09:36:00-05:00,690.0,690.15,689.39,689.75,440892.0
SPY,2026-02-09 09:37:00-05:00,689.78,690.48,689.7,690.46,340055.0
SPY,2026-02-09 09:38:00-05:00,690.46,690.63,690.28,690.43,299893.0
SPY,2026-02-09 09:39:00-05:00,690.42,691.15,690.27,691.13,385069.0
SPY,2026-02-09 09:40:00-05:00,691.14,691.3,690.91,691.18,391757.0
SPY,2026-02-09 09:41:00-05:00,691.17,691.43,690.88,690.91,336306.0
SPY,2026-02-09 09:42:00-05:00,690.89,691.52,690.81,691.52,329109.0
SPY,2026-02-09 09:43:00-05:00,691.51,691.57,691.0,691.06,244283.0
SPY,2026-02-09 09:44:00-05:00,691.06,691.23,690.95,691.2,232852.0
SPY,2026-02-09 09:45:00-05:00,691.2,691.48,690.92,691.02,324528.0
SPY,2026-02-09 09:46:00-05:00,691.02,691.52,690.91,691.51,337340.0
SPY,2026-02-09 09:47:00-05:00,691.52,691.56,690.5,691.38,453893.0
SPY,2026-02-09 09:48:00-05:00,691.38,691.61,691.24,691.49,234902.0
SPY,2026-02-09 09:49:00-05:00,691.48,691.64,691.04,691.24,306876.0
SPY,2026-02-09 09:50:00-05:00,691.24,691.29,690.34,690.54,425101.0
SPY,2026-02-09 09:51:00-05:00,690.54,690.57,690.07,690.37,275980.0
SPY,2026-02-09 09:52:00-05:00,690.37,690.53,689.95,690.02,232640.0
SPY,2026-02-09 09:53:00-05:00,690.02,690.3,689.93,690.12,179189.0
SPY,2026-02-09 09:54:00-05:00,690.11,690.46,689.78,690.46,265007.0
SPY,2026-02-09 09:55:00-05:00,690.48,690.83,690.43,690.47,213804.0
SPY,2026-02-09 09:56:00-05:00,690.48,690.87,690.24,690.76,193227.0
SPY,2026-02-09 09:57:00-05:00,690.77,690.83,690.31,690.53,189504.0
SPY,2026-02-09 09:58:00-05:00,690.52,690.85,690.45,690.49,149653.0
SPY,2026-02-09 09:59:00-05:00,690.47,690.66,690.38,690.4,138356.0
SPY,2026-02-09 10:00:00-05:00,690.4,690.94,690.22,690.45,239746.0
SPY,2026-02-09 10:01:00-05:00,690.45,690.95,690.44,690.94,151131.0
SPY,2026-02-09 10:02:00-05:00,690.92,690.97,690.26,690.32,209247.0
SPY,2026-02-09 10:03:00-05:00,690.31,690.99,690.28,690.93,154602.0
SPY,2026-02-09 10:04:00-05:00,690.94,691.27,690.74,691.26,166732.0
SPY,2026-02-09 10:05:00-05:00,691.27,691.54,691.18,691.46,231840.0
SPY,2026-02-09 10:06:00-05:00,691.46,691.79,691.4,691.7,207951.0
SPY,2026-02-09 10:07:00-05:00,691.71,691.94,691.69,691.77,166028.0
SPY,2026-02-09 10:08:00-05:00,691.78,691.93,691.73,691.86,237501.0
SPY,2026-02-09 10:09:00-05:00,691.86,691.89,691.46,691.6,180185.0
SPY,2026-02-09 10:10:00-05:00,691.6,691.77,691.39,691.76,129469.0
SPY,2026-02-09 10:11:00-05:00,691.76,691.77,691.44,691.46,118190.0
SPY,2026-02-09 10:12:00-05:00,691.46,691.51,691.16,691.48,136481.0
SPY,2026-02-09 10:13:00-05:00,691.47,691.69,691.28,691.66,173184.0
SPY,2026-02-09 10:14:00-05:00,691.67,691.83,691.55,691.78,148843.0
SPY,2026-02-09 10:15:00-05:00,691.79,692.22,691.78,692.14,165007.0
SPY,2026-02-09 10:16:00-05:00,692.14,692.37,692.09,692.33,184433.0
SPY,2026-02-09 10:17:00-05:00,692.33,692.43,692.15,692.27,379942.0
SPY,2026-02-09 10:18:00-05:00,692.26,692.54,692.26,692.43,206744.0
SPY,2026-02-09 10:19:00-05:00,692.44,692.68,692.4,692.67,168314.0
SPY,2026-02-09 10:20:00-05:00,692.67,692.93,692.6,692.8,212214.0
SPY,2026-02-09 10:21:00-05:00,692.8,692.84,692.62,692.67,202672.0
SPY,2026-02-09 10:22:00-05:00,692.67,692.69,692.41,692.63,157734.0
SPY,2026-02-09 10:23:00-05:00,692.64,692.83,692.46,692.52,93751.0
SPY,2026-02-09 10:24:00-05:00,692.53,692.53,692.22,692.34,144833.0
SPY,2026-02-09 10:25:00-05:00,692.33,692.39,692.05,692.08,92124.0
SPY,2026-02-09 10:26:00-05:00,692.09,692.14,691.82,691.98,166420.0
SPY,2026-02-09 10:27:00-05:00,691.97,692.06,691.69,691.89,135517.0
SPY,2026-02-09 10:28:00-05:00,691.89,691.98,691.76,691.82,116358.0
SPY,2026-02-09 10:29:00-05:00,691.82,692.13,691.74,691.94,85089.0
SPY,2026-02-09 10:30:00-05:00,691.96,692.82,691.93,692.8,192180.0
SPY,2026-02-09 10:31:00-05:00,692.82,693.0,692.76,692.91,219625.0
SPY,2026-02-09 10:32:00-05:00,692.91,693.05,692.81,693.03,161210.0
SPY,2026-02-09 10:33:00-05:00,693.05,693.12,692.95,693.04,134810.0
SPY,2026-02-09 10:34:00-05:00,693.04,693.28,692.97,693.25,130087.0
SPY,2026-02-09 10:35:00-05:00,693.25,693.52,693.21,693.43,307568.0
SPY,2026-02-09 10:36:00-05:00,693.44,693.72,693.35,693.48,250143.0
SPY,2026-02-09 10:37:00-05:00,693.47,693.76,693.38,693.72,264950.0
SPY,2026-02-09 10:38:00-05:00,693.73,693.77,693.44,693.58,157411.0
SPY,2026-02-09 10:39:00-05:00,693.57,693.62,693.2,693.37,179735.0
