symbol,time,open,high,low,close,volume
SPY,2026-02-04 09:30:00-05:00,690.4,690.47,689.74,689.9,622816.0
SPY,2026-02-04 09:31:00-05:00,689.89,689.89,689.08,689.39,560792.0
SPY,2026-02-04 09:32:00-05:00,689.4,689.5,688.99,689.45,335746.0
SPY,2026-02-04 09:33:00-05:00,689.43,689.99,689.17,689.36,320049.0
SPY,2026-02-04 09:34:00-05:00,689.36,690.08,689.18,689.58,372337.0
SPY,2026-02-04 09:35:00-05:00,689.59,690.52,689.13,690.35,524792.0
SPY,2026-02-04 09:36:00-05:00,690.35,691.06,690.28,690.43,479467.0
SPY,2026-02-04 09:37:00-05:00,690.38,690.67,689.64,689.94,320428.0
SPY,2026-02-04 09:38:00-05:00,689.98,690.58,689.89,690.33,272969.0
SPY,2026-02-04 09:39:00-05:00,690.36,690.65,690.17,690.62,289214.0
SPY,2026-02-04 09:40:00-05:00,690.61,690.63,689.99,690.01,398826.0
SPY,2026-02-04 09:41:00-05:00,689.99,690.83,689.8,690.28,266647.0
SPY,2026-02-04 09:42:00-05:00,690.28,691.1,690.1,691.08,234808.0
SPY,2026-02-04 09:43:00-05:00,691.06,691.29,690.54,690.59,290374.0
SPY,2026-02-04 09:44:00-05:00,690.59,690.8,690.45,690.65,153192.0
SPY,2026-02-04 09:45:00-05:00,690.66,690.86,690.07,690.16,221605.0
SPY,2026-02-04 09:46:00-05:00,690.15,690.67,690.05,690.47,223859.0
SPY,2026-02-04 09:47:00-05:00,690.47,690.93,690.32,690.37,173102.0
SPY,2026-02-04 09:48:00-05:00,690.39,691.43,690.37,691.3,290435.0
SPY,2026-02-04 09:49:00-05:00,691.3,691.45,690.66,691.01,230605.0
SPY,2026-02-04 09:50:00-05:00,691.0,691.14,690.01,690.04,395920.0
SPY,2026-02-04 09:51:00-05:00,690.04,690.31,689.69,689.92,166882.0
SPY,2026-02-04 09:52:00-05:00,689.93,689.96,689.47,689.62,232975.0
SPY,2026-02-04 09:53:00-05:00,689.63,689.65,689.03,689.03,216497.0
SPY,2026-02-04 09:54:00-05:00,689.02,690.22,688.95,690.18,255907.0
SPY,2026-02-04 09:55:00-05:00,690.21,690.35,689.59,689.75,180542.0
SPY,2026-02-04 09:56:00-05:00,689.72,689.75,689.21,689.22,185870.0
SPY,2026-02-04 09:57:00-05:00,689.21,689.27,688.69,688.76,279695.0
SPY,2026-02-04 09:58:00-05:00,688.75,688.77,687.91,687.97,324771.0
SPY,2026-02-04 09:59:00-05:00,687.95,688.37,687.83,688.19,235453.0
SPY,2026-02-04 10:00:00-05:00,688.17,688.19,687.18,687.26,244712.0
SPY,2026-02-04 10:01:00-05:00,687.28,687.4,686.8,686.89,383310.0
SPY,2026-02-04 10:02:00-05:00,686.89,687.08,686.51,686.96,417820.0
SPY,2026-02-04 10:03:00-05:00,686.95,687.68,686.88,687.39,372920.0
SPY,2026-02-04 10:04:00-05:00,687.4,687.51,686.96,687.28,273181.0
SPY,2026-02-04 10:05:00-05:00,687.28,688.12,687.28,687.72,289848.0
SPY,2026-02-04 10:06:00-05:00,687.75,687.89,687.51,687.52,363546.0
SPY,2026-02-04 10:07:00-05:00,687.5,688.69,687.49,688.43,375931.0
SPY,2026-02-04 10:08:00-05:00,688.43,688.84,688.28,688.53,282683.0
SPY,2026-02-04 10:09:00-05:00,688.54,689.22,688.45,688.96,245384.0
SPY,2026-02-04 10:10:00-05:00,688.95,689.41,688.48,688.74,347211.0
SPY,2026-02-04 10:11:00-05:00,688.74,689.59,688.48,689.17,306370.0
SPY,2026-02-04 10:12:00-05:00,689.22,689.62,688.49,688.57,233451.0
SPY,2026-02-04 10:13:00-05:00,688.58,689.44,688.47,689.14,247454.0
SPY,2026-02-04 10:14:00-05:00,689.11,689.14,688.44,688.89,202519.0
SPY,2026-02-04 10:15:00-05:00,688.9,689.33,688.82,689.21,210011.0
SPY,2026-02-04 10:16:00-05:00,689.22,689.31,688.72,688.92,168745.0
SPY,2026-02-04 10:17:00-05:00,688.94,688.98,688.48,688.7,159291.0
SPY,2026-02-04 10:18:00-05:00,688.74,689.15,688.33,688.94,174238.0
SPY,2026-02-04 10:19:00-05:00,688.95,689.01,688.47,688.71,207463.0
SPY,2026-02-04 10:20:00-05:00,688.69,689.5,688.59,689.04,280188.0
SPY,2026-02-04 10:21:00-05:00,689.06,689.76,688.86,689.6,270567.0
SPY,2026-02-04 10:22:00-05:00,689.6,689.7,688.86,688.88,198519.0
SPY,2026-02-04 10:23:00-05:00,688.88,690.34,688.71,690.0,331510.0
SPY,2026-02-04 10:24:00-05:00,689.99,690.27,689.82,689.98,328051.0
SPY,2026-02-04 10:25:00-05:00,689.98,690.57,689.75,690.4,270300.0
SPY,2026-02-04 10:26:00-05:00,690.43,690.85,689.74,689.84,304032.0
SPY,2026-02-04 10:27:00-05:00,689.79,690.29,689.62,689.65,209991.0
SPY,2026-02-04 10:28:00-05:00,689.67,689.89,689.41,689.5,200265.0
SPY,2026-02-04 10:29:00-05:00,689.5,690.0,689.43,689.9,141642.0
SPY,2026-02-04 10:30:00-05:00,689.9,690.09,689.28,689.37,214521.0
SPY,2026-02-04 10:31:00-05:00,689.41,689.48,688.9,689.31,196261.0
SPY,2026-02-04 10:32:00-05:00,689.27,689.55,689.14,689.25,118230.0
SPY,2026-02-04 10:33:00-05:00,689.17,689.23,688.67,688.73,119723.0
SPY,2026-02-04 10:34:00-05:00,688.7,688.7,688.16,688.3,268748.0
SPY,2026-02-04 10:35:00-05:00,688.31,688.41,687.83,687.97,309094.0
SPY,2026-02-04 10:36:00-05:00,687.98,688.17,687.56,688.12,254595.0
SPY,2026-02-04 10:37:00-05:00,688.11,688.14,687.51,687.73,209552.0
SPY,2026-02-04 10:38:00-05:00,687.72,689.58,687.32,689.47,731266.0
SPY,2026-02-04 10:39:00-05:00,689.47,690.08,688.8,688.84,647530.0
SPY,2026-02-04 10:40:00-05:00,688.88,689.81,688.61,689.65,398457.0
SPY,2026-02-04 10:41:00-05:00,689.65,690.27,689.36,689.52,431751.0
SPY,2026-02-04 10:42:00-05:00,689.55,689.84,689.22,689.27,301899.0
SPY,2026-02-04 10:43:00-05:00,689.25,689.3,688.68,689.25,234929.0
SPY,2026-02-04 10:44:00-05:00,689.26,689.73,689.25,689.59,224818.0
SPY,2026-02-04 10:45:00-05:00,689.59,689.78,689.19,689.19,190096.0
SPY,2026-02-04 10:46:00-05:00,689.2,689.22,688.48,689.13,205927.0
SPY,2026-02-04 10:47:00-05:00,689.16,689.44,688.7,688.72,156311.0
SPY,2026-02-04 10:48:00-05:00,688.71,689.13,688.61,688.97,139764.0
SPY,2026-02-04 10:49:00-05:00,688.97,689.0,688.59,688.68,129900.0
SPY,2026-02-04 10:50:00-05:00,688.67,689.17,688.52,688.62,182870.0
SPY,2026-02-04 10:51:00-05:00,688.61,688.83,688.27,688.52,160099.0
SPY,2026-02-04 10:52:00-05:00,688.53,688.88,688.49,688.7,166462.0
SPY,2026-02-04 10:53:00-05:00,688.7,689.16,688.33,688.37,172617.0
SPY,2026-02-04 10:54:00-05:00,688.39,688.89,688.29,688.81,98285.0
SPY,2026-02-04 10:55:00-05:00,688.79,689.34,688.77,689.04,155078.0
SPY,2026-02-04 10:56:00-05:00,689.04,689.17,688.34,688.39,104817.0
SPY,2026-02-04 10:57:00-05:00,688.4,688.61,688.25,688.33,103898.0
SPY,2026-02-04 10:58:00-05:00,688.35,689.07,688.21,689.04,142854.0
SPY,2026-02-04 10:59:00-05:00,689.06,689.11,688.41,688.58,114676.0
SPY,2026-02-04 11:00:00-05:00,688.58,688.9,688.17,688.2,246326.0
SPY,2026-02-04 11:01:00-05:00,688.21,688.3,687.92,687.94,212378.0
SPY,2026-02-04 11:02:00-05:00,687.94,687.94,687.22,687.26,240468.0
