symbol,time,open,high,low,close,volume
SPY,2026-02-06 09:30:00-05:00,681.46,682.1,680.85,681.55,1198361.0
SPY,2026-02-06 09:31:00-05:00,681.54,682.11,681.25,681.84,547285.0
SPY,2026-02-06 09:32:00-05:00,681.81,683.28,681.27,683.27,720011.0
SPY,2026-02-06 09:33:00-05:00,683.27,683.99,683.25,683.93,650401.0
SPY,2026-02-06 09:34:00-05:00,683.93,684.47,683.58,683.8,596782.0
SPY,2026-02-06 09:35:00-05:00,683.8,684.26,683.56,684.07,619077.0
SPY,2026-02-06 09:36:00-05:00,684.06,684.14,683.52,684.04,467019.0
SPY,2026-02-06 09:37:00-05:00,684.04,684.28,683.79,684.22,606890.0
SPY,2026-02-06 09:38:00-05:00,684.23,684.87,684.2,684.73,626051.0
SPY,2026-02-06 09:39:00-05:00,684.73,685.04,684.5,684.71,559538.0
SPY,2026-02-06 09:40:00-05:00,684.7,685.23,684.25,685.06,706766.0
SPY,2026-02-06 09:41:00-05:00,685.07,685.21,683.97,684.22,501037.0
SPY,2026-02-06 09:42:00-05:00,684.23,684.68,684.21,684.51,331592.0
SPY,2026-02-06 09:43:00-05:00,684.52,685.09,684.47,685.03,327244.0
SPY,2026-02-06 09:44:00-05:00,685.04,685.57,684.91,685.55,400351.0
SPY,2026-02-06 09:45:00-05:00,685.56,685.87,685.55,685.58,497843.0
SPY,2026-02-06 09:46:00-05:00,685.59,685.75,684.97,685.38,399912.0
SPY,2026-02-06 09:47:00-05:00,685.39,685.75,685.13,685.57,327900.0
SPY,2026-02-06 09:48:00-05:00,685.58,685.69,685.24,685.61,326238.0
SPY,2026-02-06 09:49:00-05:00,685.6,685.77,684.95,685.53,616686.0
SPY,2026-02-06 09:50:00-05:00,685.54,685.94,685.36,685.79,289183.0
SPY,2026-02-06 09:51:00-05:00,685.8,686.44,685.75,686.32,412580.0
SPY,2026-02-06 09:52:00-05:00,686.34,686.51,686.12,686.4,280125.0
SPY,2026-02-06 09:53:00-05:00,686.41,686.49,685.68,685.72,255158.0
SPY,2026-02-06 09:54:00-05:00,685.73,685.92,685.32,685.37,267132.0
SPY,2026-02-06 09:55:00-05:00,685.37,685.37,684.78,684.96,379095.0
SPY,2026-02-06 09:56:00-05:00,684.96,684.99,684.58,684.69,305220.0
SPY,2026-02-06 09:57:00-05:00,684.7,685.37,684.58,685.37,211630.0
SPY,2026-02-06 09:58:00-05:00,685.35,685.36,684.67,685.05,131832.0
SPY,2026-02-06 09:59:00-05:00,685.02,685.05,684.69,684.75,134437.0
SPY,2026-02-06 10:00:00-05:00,684.8,685.13,684.52,684.95,289360.0
SPY,2026-02-06 10:01:00-05:00,684.92,684.98,684.28,684.5,172232.0
SPY,2026-02-06 10:02:00-05:00,684.51,684.71,684.15,684.37,199170.0
SPY,2026-02-06 10:03:00-05:00,684.3,684.51,683.84,683.86,238495.0
SPY,2026-02-06 10:04:00-05:00,683.87,684.1,683.68,684.08,287562.0
SPY,2026-02-06 10:05:00-05:00,684.08,684.93,683.97,684.22,274322.0
SPY,2026-02-06 10:06:00-05:00,684.29,684.3,683.46,683.51,275905.0
SPY,2026-02-06 10:07:00-05:00,683.5,684.1,683.36,683.96,370744.0
SPY,2026-02-06 10:08:00-05:00,683.96,684.04,683.61,683.95,181126.0
SPY,2026-02-06 10:09:00-05:00,683.94,684.29,683.81,683.97,178327.0
SPY,2026-02-06 10:10:00-05:00,683.97,685.0,683.96,684.91,262914.0
SPY,2026-02-06 10:11:00-05:00,684.92,685.49,684.82,685.02,330915.0
SPY,2026-02-06 10:12:00-05:00,685.04,685.21,684.09,684.17,314707.0
SPY,2026-02-06 10:13:00-05:00,684.15,684.41,683.67,683.94,281194.0
SPY,2026-02-06 10:14:00-05:00,683.94,684.26,683.67,683.73,139653.0
SPY,2026-02-06 10:15:00-05:00,683.72,683.99,683.58,683.67,165921.0
