symbol,time,open,high,low,close,volume
SPY,2026-01-29 09:30:00-05:00,696.39,697.06,696.14,696.57,749947.0
SPY,2026-01-29 09:31:00-05:00,696.6,696.78,696.08,696.26,363234.0
SPY,2026-01-29 09:32:00-05:00,696.29,696.54,696.19,696.26,292766.0
SPY,2026-01-29 09:33:00-05:00,696.26,696.27,695.75,695.78,290240.0
SPY,2026-01-29 09:34:00-05:00,695.79,696.03,695.66,695.92,447066.0
SPY,2026-01-29 09:35:00-05:00,695.92,695.96,695.39,695.65,380499.0
SPY,2026-01-29 09:36:00-05:00,695.66,695.74,695.01,695.19,299415.0
SPY,2026-01-29 09:37:00-05:00,695.2,695.44,694.89,695.38,366669.0
SPY,2026-01-29 09:38:00-05:00,695.38,695.58,695.05,695.2,291687.0
SPY,2026-01-29 09:39:00-05:00,695.2,695.61,695.16,695.39,378562.0
SPY,2026-01-29 09:40:00-05:00,695.4,695.57,695.24,695.46,241134.0
SPY,2026-01-29 09:41:00-05:00,695.45,695.46,694.83,695.06,294340.0
SPY,2026-01-29 09:42:00-05:00,695.07,695.12,694.28,694.41,337695.0
SPY,2026-01-29 09:43:00-05:00,694.41,694.71,693.65,693.77,537909.0
SPY,2026-01-29 09:44:00-05:00,693.78,693.87,693.17,693.21,508462.0
SPY,2026-01-29 09:45:00-05:00,693.21,693.23,692.73,693.17,576389.0
SPY,2026-01-29 09:46:00-05:00,693.17,693.18,692.36,692.6,364907.0
SPY,2026-01-29 09:47:00-05:00,692.58,693.14,692.23,693.07,475099.0
SPY,2026-01-29 09:48:00-05:00,693.08,693.88,693.05,693.87,394151.0
SPY,2026-01-29 09:49:00-05:00,693.87,694.02,693.57,693.67,432157.0
SPY,2026-01-29 09:50:00-05:00,693.68,693.68,692.96,693.22,285345.0
SPY,2026-01-29 09:51:00-05:00,693.2,693.32,692.68,692.77,237605.0
SPY,2026-01-29 09:52:00-05:00,692.76,693.02,692.59,692.73,248239.0
SPY,2026-01-29 09:53:00-05:00,692.75,692.79,692.21,692.24,213641.0
SPY,2026-01-29 09:54:00-05:00,692.24,693.14,692.15,692.98,278427.0
SPY,2026-01-29 09:55:00-05:00,692.97,693.3,692.86,693.3,172131.0
SPY,2026-01-29 09:56:00-05:00,693.3,693.31,692.97,693.06,241218.0
SPY,2026-01-29 09:57:00-05:00,693.05,693.22,692.45,692.5,167188.0
SPY,2026-01-29 09:58:00-05:00,692.54,692.62,691.97,691.99,296023.0
SPY,2026-01-29 09:59:00-05:00,691.99,692.05,691.47,691.56,451377.0
SPY,2026-01-29 10:00:00-05:00,691.56,691.64,690.38,690.61,545221.0
SPY,2026-01-29 10:01:00-05:00,690.61,690.86,690.16,690.27,449821.0
SPY,2026-01-29 10:02:00-05:00,690.28,690.62,690.13,690.33,375947.0
SPY,2026-01-29 10:03:00-05:00,690.33,690.56,689.69,689.78,415437.0
SPY,2026-01-29 10:04:00-05:00,689.78,690.4,689.63,690.39,470327.0
SPY,2026-01-29 10:05:00-05:00,690.39,690.87,690.2,690.36,396828.0
SPY,2026-01-29 10:06:00-05:00,690.36,690.51,690.01,690.27,231780.0
SPY,2026-01-29 10:07:00-05:00,690.28,690.38,690.03,690.2,163026.0
SPY,2026-01-29 10:08:00-05:00,690.19,690.74,690.19,690.32,360465.0
SPY,2026-01-29 10:09:00-05:00,690.32,690.42,689.92,690.09,234596.0
SPY,2026-01-29 10:10:00-05:00,690.11,690.32,689.65,690.25,321718.0
SPY,2026-01-29 10:11:00-05:00,690.25,690.88,690.16,690.79,366292.0
SPY,2026-01-29 10:12:00-05:00,690.8,690.83,690.09,690.26,275473.0
SPY,2026-01-29 10:13:00-05:00,690.28,690.42,689.56,689.64,254260.0
SPY,2026-01-29 10:14:00-05:00,689.63,689.64,688.96,689.17,408611.0
SPY,2026-01-29 10:15:00-05:00,689.17,689.79,689.13,689.72,328176.0
SPY,2026-01-29 10:16:00-05:00,689.71,689.82,689.22,689.59,252523.0
SPY,2026-01-29 10:17:00-05:00,689.57,689.77,689.25,689.5,209140.0
SPY,2026-01-29 10:18:00-05:00,689.5,690.18,689.35,689.88,204775.0
SPY,2026-01-29 10:19:00-05:00,689.9,690.14,689.44,689.51,190083.0
SPY,2026-01-29 10:20:00-05:00,689.5,690.51,689.26,690.47,249045.0
SPY,2026-01-29 10:21:00-05:00,690.48,690.7,690.34,690.4,313190.0
SPY,2026-01-29 10:22:00-05:00,690.43,690.58,690.08,690.48,207924.0
SPY,2026-01-29 10:23:00-05:00,690.47,690.78,690.21,690.23,268080.0
SPY,2026-01-29 10:24:00-05:00,690.25,690.53,689.83,690.14,226440.0
SPY,2026-01-29 10:25:00-05:00,690.13,690.58,690.05,690.47,292792.0
SPY,2026-01-29 10:26:00-05:00,690.47,690.79,690.01,690.14,350897.0
SPY,2026-01-29 10:27:00-05:00,690.15,690.24,689.54,689.56,281156.0
SPY,2026-01-29 10:28:00-05:00,689.56,689.63,689.13,689.21,213557.0
SPY,2026-01-29 10:29:00-05:00,689.2,689.26,688.86,688.97,257040.0
SPY,2026-01-29 10:30:00-05:00,688.97,689.31,688.55,688.96,364467.0
SPY,2026-01-29 10:31:00-05:00,688.98,689.25,688.39,688.51,323731.0
SPY,2026-01-29 10:32:00-05:00,688.51,688.62,688.08,688.1,272770.0
SPY,2026-01-29 10:33:00-05:00,688.06,688.31,687.89,688.12,337617.0
SPY,2026-01-29 10:34:00-05:00,688.13,688.37,688.0,688.08,204344.0
SPY,2026-01-29 10:35:00-05:00,688.08,688.13,687.64,687.99,312823.0
SPY,2026-01-29 10:36:00-05:00,687.98,688.07,687.35,687.63,349121.0
SPY,2026-01-29 10:37:00-05:00,687.62,688.14,687.6,687.83,341061.0
SPY,2026-01-29 10:38:00-05:00,687.82,687.84,687.35,687.69,295270.0
SPY,2026-01-29 10:39:00-05:00,687.69,687.89,687.5,687.58,340074.0
SPY,2026-01-29 10:40:00-05:00,687.59,687.62,686.92,687.1,492414.0
SPY,2026-01-29 10:41:00-05:00,687.11,687.56,686.98,687.11,323241.0
SPY,2026-01-29 10:42:00-05:00,687.12,687.25,686.67,686.84,309764.0
SPY,2026-01-29 10:43:00-05:00,686.83,686.84,686.43,686.46,285124.0
SPY,2026-01-29 10:44:00-05:00,686.46,686.7,686.3,686.56,285773.0
SPY,2026-01-29 10:45:00-05:00,686.56,686.85,686.33,686.84,289511.0
SPY,2026-01-29 10:46:00-05:00,686.83,687.06,686.54,686.83,420375.0
SPY,2026-01-29 10:47:00-05:00,686.84,687.23,686.52,687.19,321447.0
SPY,2026-01-29 10:48:00-05:00,687.2,687.29,686.75,686.83,334889.0
SPY,2026-01-29 10:49:00-05:00,686.83,686.86,686.34,686.53,214857.0
SPY,2026-01-29 10:50:00-05:00,686.52,686.53,685.89,685.99,278069.0
SPY,2026-01-29 10:51:00-05:00,685.99,686.11,685.62,685.7,246532.0
SPY,2026-01-29 10:52:00-05:00,685.7,685.8,685.58,685.64,313868.0
SPY,2026-01-29 10:53:00-05:00,685.64,685.66,685.42,685.49,372192.0
SPY,2026-01-29 10:54:00-05:00,685.49,685.51,685.24,685.38,334263.0
SPY,2026-01-29 10:55:00-05:00,685.38,685.94,685.19,685.94,406741.0
SPY,2026-01-29 10:56:00-05:00,685.94,686.73,685.91,686.6,388519.0
SPY,2026-01-29 10:57:00-05:00,686.58,686.92,686.43,686.57,307747.0
