symbol,time,open,high,low,close,volume
SPY,2026-02-05 09:30:00-05:00,680.97,680.97,679.65,679.99,939773.0
SPY,2026-02-05 09:31:00-05:00,679.98,680.49,679.31,679.35,697688.0
SPY,2026-02-05 09:32:00-05:00,679.36,680.32,678.75,679.68,737402.0
SPY,2026-02-05 09:33:00-05:00,679.65,680.43,679.37,679.73,662156.0
SPY,2026-02-05 09:34:00-05:00,679.74,680.87,679.5,680.78,517528.0
SPY,2026-02-05 09:35:00-05:00,680.8,681.42,680.7,680.86,707286.0
SPY,2026-02-05 09:36:00-05:00,680.88,681.05,680.28,680.31,417561.0
SPY,2026-02-05 09:37:00-05:00,680.3,681.85,680.06,681.79,391314.0
SPY,2026-02-05 09:38:00-05:00,681.77,682.47,681.69,682.25,504031.0
SPY,2026-02-05 09:39:00-05:00,682.3,682.64,682.14,682.47,444429.0
SPY,2026-02-05 09:40:00-05:00,682.48,682.56,681.85,682.49,593837.0
SPY,2026-02-05 09:41:00-05:00,682.46,682.67,681.5,681.53,398574.0
SPY,2026-02-05 09:42:00-05:00,681.53,682.5,681.3,682.08,463507.0
SPY,2026-02-05 09:43:00-05:00,682.08,683.09,682.0,682.87,237839.0
SPY,2026-02-05 09:44:00-05:00,682.88,683.36,682.73,682.94,309044.0
SPY,2026-02-05 09:45:00-05:00,682.94,683.21,682.46,683.0,360803.0
SPY,2026-02-05 09:46:00-05:00,682.99,683.28,682.42,682.97,311135.0
SPY,2026-02-05 09:47:00-05:00,682.92,683.24,682.46,682.5,182559.0
SPY,2026-02-05 09:48:00-05:00,682.49,683.06,682.17,682.2,292522.0
SPY,2026-02-05 09:49:00-05:00,682.16,683.04,682.13,682.95,354005.0
SPY,2026-02-05 09:50:00-05:00,682.93,683.69,682.65,683.08,345221.0
SPY,2026-02-05 09:51:00-05:00,683.12,683.3,681.99,682.19,207482.0
SPY,2026-02-05 09:52:00-05:00,682.19,682.7,681.86,682.2,176514.0
SPY,2026-02-05 09:53:00-05:00,682.22,682.93,681.85,681.91,174756.0
SPY,2026-02-05 09:54:00-05:00,681.91,682.52,681.44,681.87,227025.0
SPY,2026-02-05 09:55:00-05:00,681.84,682.22,681.13,681.39,276601.0
SPY,2026-02-05 09:56:00-05:00,681.38,681.38,680.91,680.94,210262.0
SPY,2026-02-05 09:57:00-05:00,680.9,681.36,680.62,680.94,233840.0
SPY,2026-02-05 09:58:00-05:00,680.92,681.1,680.54,680.61,315099.0
SPY,2026-02-05 09:59:00-05:00,680.6,680.81,680.28,680.61,225379.0
SPY,2026-02-05 10:00:00-05:00,680.61,681.38,679.63,679.66,614919.0
SPY,2026-02-05 10:01:00-05:00,679.69,679.78,679.16,679.3,262350.0
SPY,2026-02-05 10:02:00-05:00,679.22,679.94,678.94,679.46,371192.0
SPY,2026-02-05 10:03:00-05:00,679.46,679.63,678.99,679.23,258218.0
SPY,2026-02-05 10:04:00-05:00,679.18,679.75,678.94,679.38,358989.0
SPY,2026-02-05 10:05:00-05:00,679.39,679.55,678.63,678.87,326224.0
SPY,2026-02-05 10:06:00-05:00,678.87,679.31,678.59,678.59,299213.0
SPY,2026-02-05 10:07:00-05:00,678.63,678.85,678.47,678.56,386250.0
SPY,2026-02-05 10:08:00-05:00,678.55,678.8,678.33,678.46,288710.0
SPY,2026-02-05 10:09:00-05:00,678.45,679.21,678.4,678.87,389067.0
SPY,2026-02-05 10:10:00-05:00,678.86,679.2,678.06,678.17,469464.0
SPY,2026-02-05 10:11:00-05:00,678.16,678.26,677.75,677.84,523534.0
SPY,2026-02-05 10:12:00-05:00,677.82,677.97,677.38,677.4,338419.0
SPY,2026-02-05 10:13:00-05:00,677.4,677.5,677.23,677.38,503504.0
SPY,2026-02-05 10:14:00-05:00,677.37,677.43,676.8,676.86,495044.0
SPY,2026-02-05 10:15:00-05:00,676.86,677.27,676.7,677.2,474006.0
SPY,2026-02-05 10:16:00-05:00,677.2,678.34,677.11,677.87,562867.0
SPY,2026-02-05 10:17:00-05:00,677.86,678.56,677.63,678.01,383204.0
SPY,2026-02-05 10:18:00-05:00,678.01,678.44,677.83,677.89,392320.0
SPY,2026-02-05 10:19:00-05:00,677.89,678.27,677.65,678.12,269365.0
SPY,2026-02-05 10:20:00-05:00,678.12,678.17,677.53,677.53,289646.0
SPY,2026-02-05 10:21:00-05:00,677.52,677.89,677.2,677.56,222750.0
SPY,2026-02-05 10:22:00-05:00,677.53,678.39,677.2,677.23,291521.0
SPY,2026-02-05 10:23:00-05:00,677.21,677.55,676.92,677.06,225780.0
SPY,2026-02-05 10:24:00-05:00,677.02,677.43,676.9,677.24,245511.0
SPY,2026-02-05 10:25:00-05:00,677.24,678.26,677.19,677.32,274320.0
SPY,2026-02-05 10:26:00-05:00,677.34,677.35,676.51,676.52,334495.0
SPY,2026-02-05 10:27:00-05:00,676.51,676.7,676.17,676.4,320463.0
SPY,2026-02-05 10:28:00-05:00,676.4,677.39,676.4,676.71,342189.0
SPY,2026-02-05 10:29:00-05:00,676.71,676.82,676.4,676.64,226198.0
SPY,2026-02-05 10:30:00-05:00,676.65,677.44,676.57,677.08,396403.0
SPY,2026-02-05 10:31:00-05:00,677.07,677.27,676.43,676.43,238105.0
SPY,2026-02-05 10:32:00-05:00,676.46,676.55,676.09,676.17,291455.0
SPY,2026-02-05 10:33:00-05:00,676.17,676.59,676.08,676.34,354174.0
SPY,2026-02-05 10:34:00-05:00,676.35,676.65,675.94,676.11,338522.0
SPY,2026-02-05 10:35:00-05:00,676.13,676.61,676.04,676.15,338899.0
SPY,2026-02-05 10:36:00-05:00,676.15,676.42,676.0,676.41,342873.0
SPY,2026-02-05 10:37:00-05:00,676.42,676.89,676.3,676.78,382393.0
SPY,2026-02-05 10:38:00-05:00,676.76,677.38,676.62,677.25,431819.0
SPY,2026-02-05 10:39:00-05:00,677.26,677.92,677.22,677.75,392580.0
SPY,2026-02-05 10:40:00-05:00,677.73,677.85,677.08,677.58,369809.0
SPY,2026-02-05 10:41:00-05:00,677.57,677.82,677.29,677.73,319227.0
SPY,2026-02-05 10:42:00-05:00,677.73,678.49,677.67,678.19,320166.0
SPY,2026-02-05 10:43:00-05:00,678.19,678.4,677.61,677.69,256176.0
SPY,2026-02-05 10:44:00-05:00,677.68,678.33,677.68,677.9,193780.0
SPY,2026-02-05 10:45:00-05:00,677.87,678.25,676.88,676.89,370064.0
SPY,2026-02-05 10:46:00-05:00,676.87,677.09,676.4,676.62,278854.0
SPY,2026-02-05 10:47:00-05:00,676.61,676.84,676.33,676.33,224939.0
SPY,2026-02-05 10:48:00-05:00,676.35,676.51,676.19,676.23,274939.0
SPY,2026-02-05 10:49:00-05:00,676.23,676.41,676.13,676.39,209672.0
SPY,2026-02-05 10:50:00-05:00,676.38,677.27,676.38,676.99,445339.0
SPY,2026-02-05 10:51:00-05:00,676.97,677.59,676.84,677.3,227750.0
SPY,2026-02-05 10:52:00-05:00,677.31,677.33,676.62,676.7,240794.0
SPY,2026-02-05 10:53:00-05:00,676.71,677.79,676.62,677.05,262730.0
SPY,2026-02-05 10:54:00-05:00,677.06,677.51,676.7,676.73,186839.0
SPY,2026-02-05 10:55:00-05:00,676.74,677.05,676.67,676.94,176878.0
SPY,2026-02-05 10:56:00-05:00,676.92,677.35,676.7,676.8,177689.0
SPY,2026-02-05 10:57:00-05:00,676.79,676.79,676.13,676.21,216687.0
SPY,2026-02-05 10:58:00-05:00,676.19,677.23,676.05,676.68,224061.0
SPY,2026-02-05 10:59:00-05:00,676.68,677.35,676.56,677.33,194003.0
SPY,2026-02-05 11:00:00-05:00,677.33,677.56,677.04,677.49,353665.0
SPY,2026-02-05 11:01:00-05:00,677.46,677.65,677.26,677.41,305840.0
SPY,2026-02-05 11:02:00-05:00,677.43,677.6,676.94,677.31,239814.0
SPY,2026-02-05 11:03:00-05:00,677.27,677.31,676.71,676.76,204639.0
SPY,2026-02-05 11:04:00-05:00,676.77,677.07,676.48,676.53,171368.0
SPY,2026-02-05 11:05:00-05:00,676.52,676.75,676.48,676.49,143275.0
SPY,2026-02-05 11:06:00-05:00,676.45,676.86,676.3,676.44,208901.0
SPY,2026-02-05 11:07:00-05:00,676.47,676.71,676.18,676.22,140415.0
SPY,2026-02-05 11:08:00-05:00,676.21,676.4,676.01,676.05,140592.0
SPY,2026-02-05 11:09:00-05:00,676.06,676.44,675.94,676.0,203966.0
SPY,2026-02-05 11:10:00-05:00,675.98,677.1,675.93,676.44,354317.0
SPY,2026-02-05 11:11:00-05:00,676.44,676.63,676.15,676.21,93691.0
SPY,2026-02-05 11:12:00-05:00,676.19,676.46,676.16,676.41,149048.0
SPY,2026-02-05 11:13:00-05:00,676.39,676.42,675.97,676.19,159804.0
SPY,2026-02-05 11:14:00-05:00,676.17,676.31,675.79,675.91,193195.0
SPY,2026-02-05 11:15:00-05:00,675.89,677.39,675.86,677.24,351686.0
SPY,2026-02-05 11:16:00-05:00,677.25,677.76,677.08,677.75,252966.0
SPY,2026-02-05 11:17:00-05:00,677.75,678.02,677.55,677.85,224828.0
SPY,2026-02-05 11:18:00-05:00,677.87,678.31,677.72,677.98,205380.0
SPY,2026-02-05 11:19:00-05:00,678.0,678.34,677.9,678.14,238857.0
SPY,2026-02-05 11:20:00-05:00,678.13,678.76,678.05,678.15,289643.0
SPY,2026-02-05 11:21:00-05:00,678.18,678.5,678.08,678.42,239442.0
SPY,2026-02-05 11:22:00-05:00,678.41,679.23,678.37,678.98,427422.0
