symbol,time,open,high,low,close,volume
SPY,2026-02-12 09:30:00-05:00,694.27,694.82,694.06,694.29,603204.0
SPY,2026-02-12 09:31:00-05:00,694.27,694.6,694.16,694.23,399635.0
SPY,2026-02-12 09:32:00-05:00,694.23,694.98,694.21,694.98,289629.0
SPY,2026-02-12 09:33:00-05:00,694.98,695.01,694.53,694.84,262080.0
SPY,2026-02-12 09:34:00-05:00,694.83,694.96,694.65,694.95,212462.0
SPY,2026-02-12 09:35:00-05:00,694.95,695.08,694.7,694.77,292499.0
SPY,2026-02-12 09:36:00-05:00,694.78,694.86,694.53,694.57,306147.0
SPY,2026-02-12 09:37:00-05:00,694.58,694.67,694.36,694.56,251308.0
SPY,2026-02-12 09:38:00-05:00,694.56,694.94,694.45,694.6,225365.0
SPY,2026-02-12 09:39:00-05:00,694.62,694.82,694.48,694.8,145356.0
SPY,2026-02-12 09:40:00-05:00,694.81,695.23,694.69,694.94,297378.0
SPY,2026-02-12 09:41:00-05:00,694.93,695.35,694.89,694.92,235893.0
SPY,2026-02-12 09:42:00-05:00,694.92,695.12,694.66,694.71,273130.0
SPY,2026-02-12 09:43:00-05:00,694.71,694.75,694.48,694.6,160594.0
SPY,2026-02-12 09:44:00-05:00,694.61,694.62,693.98,694.03,344908.0
SPY,2026-02-12 09:45:00-05:00,694.03,694.35,693.6,693.61,260517.0
SPY,2026-02-12 09:46:00-05:00,693.61,694.04,693.38,693.86,351780.0
SPY,2026-02-12 09:47:00-05:00,693.88,694.24,693.67,693.71,270135.0
SPY,2026-02-12 09:48:00-05:00,693.7,693.83,693.36,693.64,263539.0
SPY,2026-02-12 09:49:00-05:00,693.65,693.9,693.11,693.32,294561.0
SPY,2026-02-12 09:50:00-05:00,693.32,693.73,693.06,693.62,382594.0
SPY,2026-02-12 09:51:00-05:00,693.59,693.93,693.34,693.4,212001.0
SPY,2026-02-12 09:52:00-05:00,693.42,693.58,693.25,693.36,183568.0
SPY,2026-02-12 09:53:00-05:00,693.36,693.99,693.36,693.56,233971.0
SPY,2026-02-12 09:54:00-05:00,693.56,693.94,693.55,693.74,170074.0
SPY,2026-02-12 09:55:00-05:00,693.73,693.74,693.35,693.42,163311.0
SPY,2026-02-12 09:56:00-05:00,693.42,693.46,692.92,692.95,267486.0
SPY,2026-02-12 09:57:00-05:00,692.95,693.02,692.69,692.87,340030.0
SPY,2026-02-12 09:58:00-05:00,692.87,692.87,692.52,692.53,289187.0
SPY,2026-02-12 09:59:00-05:00,692.52,692.83,692.32,692.83,356430.0
SPY,2026-02-12 10:00:00-05:00,692.83,692.84,692.35,692.51,272228.0
SPY,2026-02-12 10:01:00-05:00,692.51,693.35,692.39,693.31,267691.0
SPY,2026-02-12 10:02:00-05:00,693.3,693.63,693.24,693.35,227069.0
SPY,2026-02-12 10:03:00-05:00,693.35,693.48,693.2,693.22,133492.0
SPY,2026-02-12 10:04:00-05:00,693.22,693.26,692.63,692.66,192699.0
SPY,2026-02-12 10:05:00-05:00,692.65,692.9,692.65,692.77,151387.0
SPY,2026-02-12 10:06:00-05:00,692.76,693.25,692.71,693.04,145815.0
SPY,2026-02-12 10:07:00-05:00,693.04,693.15,692.78,692.8,145805.0
SPY,2026-02-12 10:08:00-05:00,692.8,692.83,692.19,692.22,254734.0
SPY,2026-02-12 10:09:00-05:00,692.22,692.46,692.16,692.43,153225.0
