symbol,time,open,high,low,close,volume
SPY,2026-01-02 10:30:00-05:00,682.45,682.52,682.1,682.41,412871.0
SPY,2026-01-02 10:31:00-05:00,682.41,682.56,682.17,682.52,136525.0
SPY,2026-01-02 10:32:00-05:00,682.53,683.1,682.35,683.07,265799.0
SPY,2026-01-02 10:33:00-05:00,683.07,683.47,682.97,683.36,231033.0
SPY,2026-01-02 10:34:00-05:00,683.36,683.62,683.06,683.52,201351.0
SPY,2026-01-02 10:35:00-05:00,683.51,683.74,683.45,683.7,190907.0
SPY,2026-01-02 10:36:00-05:00,683.69,683.95,683.44,683.67,179960.0
SPY,2026-01-02 10:37:00-05:00,683.67,683.79,683.5,683.61,231298.0
SPY,2026-01-02 10:38:00-05:00,683.6,683.65,682.97,683.06,497902.0
SPY,2026-01-02 10:39:00-05:00,683.08,683.67,683.02,683.67,161680.0
SPY,2026-01-02 10:40:00-05:00,683.67,684.0,683.53,683.73,245595.0
SPY,2026-01-02 10:41:00-05:00,683.75,684.09,683.68,684.01,192925.0
SPY,2026-01-02 10:42:00-05:00,684.02,684.5,683.99,684.42,262304.0
SPY,2026-01-02 10:43:00-05:00,684.42,684.59,684.19,684.2,327281.0
SPY,2026-01-02 10:44:00-05:00,684.2,684.27,684.03,684.13,209281.0
SPY,2026-01-02 10:45:00-05:00,684.15,684.25,683.95,684.03,220907.0
SPY,2026-01-02 10:46:00-05:00,684.03,684.34,683.94,683.95,260034.0
SPY,2026-01-02 10:47:00-05:00,683.95,684.36,683.83,684.3,208205.0
SPY,2026-01-02 10:48:00-05:00,684.29,684.43,683.76,683.76,150691.0
SPY,2026-01-02 10:49:00-05:00,683.76,683.8,683.29,683.32,115825.0
SPY,2026-01-02 10:50:00-05:00,683.33,683.5,683.01,683.11,198635.0
SPY,2026-01-02 10:51:00-05:00,683.09,683.17,682.51,682.52,209677.0
SPY,2026-01-02 10:52:00-05:00,682.51,682.51,681.98,682.19,286654.0
SPY,2026-01-02 10:53:00-05:00,682.2,682.73,682.11,682.72,189043.0
SPY,2026-01-02 10:54:00-05:00,682.69,682.98,682.42,682.97,250812.0
SPY,2026-01-02 10:55:00-05:00,682.98,683.34,682.78,683.01,404635.0
SPY,2026-01-02 10:56:00-05:00,683.0,683.24,682.5,682.55,290076.0
SPY,2026-01-02 10:57:00-05:00,682.54,682.54,681.52,681.64,366600.0
SPY,2026-01-02 10:58:00-05:00,681.63,681.82,681.56,681.64,340157.0
SPY,2026-01-02 10:59:00-05:00,681.64,681.66,681.1,681.46,454534.0
SPY,2026-01-02 11:00:00-05:00,681.46,681.57,681.08,681.29,520891.0
SPY,2026-01-02 11:01:00-05:00,681.29,681.3,680.81,681.14,328498.0
SPY,2026-01-02 11:02:00-05:00,681.13,681.48,680.88,681.1,249059.0
SPY,2026-01-02 11:03:00-05:00,681.1,681.29,680.97,681.28,296934.0
SPY,2026-01-02 11:04:00-05:00,681.28,681.57,680.98,681.05,204436.0
SPY,2026-01-02 11:05:00-05:00,681.03,681.04,680.68,680.89,416135.0
SPY,2026-01-02 11:06:00-05:00,680.9,681.16,680.76,680.92,180345.0
SPY,2026-01-02 11:07:00-05:00,680.93,681.17,680.81,681.07,184307.0
SPY,2026-01-02 11:08:00-05:00,681.05,681.43,681.0,681.35,213245.0
SPY,2026-01-02 11:09:00-05:00,681.33,681.54,681.2,681.44,196811.0
SPY,2026-01-02 11:10:00-05:00,681.43,681.77,681.05,681.64,238538.0
SPY,2026-01-02 11:11:00-05:00,681.64,681.8,680.75,680.84,188631.0
SPY,2026-01-02 11:12:00-05:00,680.84,681.14,680.42,681.13,265474.0
SPY,2026-01-02 11:13:00-05:00,681.11,681.5,681.08,681.5,164743.0
SPY,2026-01-02 11:14:00-05:00,681.49,681.87,681.47,681.84,159021.0
SPY,2026-01-02 11:15:00-05:00,681.83,682.34,681.8,682.18,276774.0
SPY,2026-01-02 11:16:00-05:00,682.17,682.26,681.71,681.92,153459.0
SPY,2026-01-02 11:17:00-05:00,681.93,682.33,681.93,682.12,174268.0
SPY,2026-01-02 11:18:00-05:00,682.12,682.17,681.34,681.35,202208.0
SPY,2026-01-02 11:19:00-05:00,681.35,681.68,681.27,681.58,116677.0
SPY,2026-01-02 11:20:00-05:00,681.59,681.88,681.18,681.25,163351.0
SPY,2026-01-02 11:21:00-05:00,681.25,681.73,681.21,681.65,132712.0
SPY,2026-01-02 11:22:00-05:00,681.65,682.26,681.65,682.25,129105.0
SPY,2026-01-02 11:23:00-05:00,682.24,682.3,681.94,682.04,103950.0
SPY,2026-01-02 11:24:00-05:00,682.04,682.32,681.94,682.19,108247.0
SPY,2026-01-02 11:25:00-05:00,682.18,682.3,681.78,681.91,157792.0
SPY,2026-01-02 11:26:00-05:00,681.91,682.22,681.88,682.16,133711.0
SPY,2026-01-02 11:27:00-05:00,682.15,682.31,681.84,681.96,82055.0
SPY,2026-01-02 11:28:00-05:00,681.95,682.37,681.94,682.23,128262.0
SPY,2026-01-02 11:29:00-05:00,682.22,682.4,681.78,681.81,153314.0
SPY,2026-01-02 11:30:00-05:00,681.81,682.03,681.63,681.84,225452.0
SPY,2026-01-02 11:31:00-05:00,681.84,681.97,681.72,681.88,91143.0
SPY,2026-01-02 11:32:00-05:00,681.88,681.96,681.55,681.58,79732.0
SPY,2026-01-02 11:33:00-05:00,681.57,682.27,681.54,682.23,136199.0
SPY,2026-01-02 11:34:00-05:00,682.23,682.59,682.13,682.39,154841.0
SPY,2026-01-02 11:35:00-05:00,682.39,682.44,681.91,681.93,173119.0
SPY,2026-01-02 11:36:00-05:00,681.93,682.53,681.93,682.5,108328.0
SPY,2026-01-02 11:37:00-05:00,682.51,682.65,682.05,682.09,129228.0
SPY,2026-01-02 11:38:00-05:00,682.07,682.15,681.86,682.01,171236.0
SPY,2026-01-02 11:39:00-05:00,682.01,682.07,681.78,681.9,81343.0
SPY,2026-01-02 11:40:00-05:00,681.88,681.98,681.55,681.78,113438.0
SPY,2026-01-02 11:41:00-05:00,681.78,681.96,681.66,681.74,118779.0
SPY,2026-01-02 11:42:00-05:00,681.73,681.84,681.5,681.74,164503.0
SPY,2026-01-02 11:43:00-05:00,681.74,682.02,681.66,681.94,101037.0
SPY,2026-01-02 11:44:00-05:00,681.91,681.92,681.42,681.45,124360.0
SPY,2026-01-02 11:45:00-05:00,681.44,681.53,681.27,681.43,150996.0
SPY,2026-01-02 11:46:00-05:00,681.42,681.64,681.23,681.42,107517.0
SPY,2026-01-02 11:47:00-05:00,681.42,681.66,681.32,681.59,123172.0
SPY,2026-01-02 11:48:00-05:00,681.58,681.6,681.18,681.24,138046.0
SPY,2026-01-02 11:49:00-05:00,681.19,681.34,681.16,681.33,84930.0
SPY,2026-01-02 11:50:00-05:00,681.33,681.47,680.99,681.01,112530.0
SPY,2026-01-02 11:51:00-05:00,680.97,681.19,680.52,680.53,135720.0
SPY,2026-01-02 11:52:00-05:00,680.51,680.58,680.33,680.47,173528.0
SPY,2026-01-02 11:53:00-05:00,680.47,680.69,680.38,680.64,131765.0
SPY,2026-01-02 11:54:00-05:00,680.62,680.63,680.28,680.57,120090.0
SPY,2026-01-02 11:55:00-05:00,680.57,680.75,680.44,680.6,117732.0
SPY,2026-01-02 11:56:00-05:00,680.6,680.9,680.46,680.87,149331.0
SPY,2026-01-02 11:57:00-05:00,680.87,680.94,680.56,680.66,96440.0
SPY,2026-01-02 11:58:00-05:00,680.65,680.75,680.52,680.71,54070.0
SPY,2026-01-02 11:59:00-05:00,680.68,681.19,680.66,681.16,120118.0
SPY,2026-01-02 12:00:00-05:00,681.15,681.31,680.99,681.11,160093.0
SPY,2026-01-02 12:01:00-05:00,681.12,681.15,680.93,681.03,94873.0
SPY,2026-01-02 12:02:00-05:00,681.03,681.25,681.01,681.12,68281.0
SPY,2026-01-02 12:03:00-05:00,681.11,681.11,680.64,680.89,92686.0
SPY,2026-01-02 12:04:00-05:00,680.88,680.96,680.75,680.89,44544.0
SPY,2026-01-02 12:05:00-05:00,680.87,681.38,680.87,681.35,121302.0
SPY,2026-01-02 12:06:00-05:00,681.33,681.46,681.12,681.29,101019.0
SPY,2026-01-02 12:07:00-05:00,681.29,681.47,680.97,681.0,72514.0
SPY,2026-01-02 12:08:00-05:00,680.98,681.17,680.92,681.05,110794.0
SPY,2026-01-02 12:09:00-05:00,681.05,681.17,680.98,681.16,76564.0
SPY,2026-01-02 12:10:00-05:00,681.16,681.34,681.14,681.29,157668.0
SPY,2026-01-02 12:11:00-05:00,681.3,681.55,681.17,681.55,174856.0
SPY,2026-01-02 12:12:00-05:00,681.55,682.02,681.54,681.98,140815.0
SPY,2026-01-02 12:13:00-05:00,681.99,682.38,681.98,682.29,138177.0
SPY,2026-01-02 12:14:00-05:00,682.29,682.35,682.03,682.3,125899.0
SPY,2026-01-02 12:15:00-05:00,682.31,682.36,682.18,682.24,94208.0
SPY,2026-01-02 12:16:00-05:00,682.25,682.29,682.14,682.25,85860.0
SPY,2026-01-02 12:17:00-05:00,682.27,682.43,682.15,682.24,160599.0
SPY,2026-01-02 12:18:00-05:00,682.25,682.35,682.19,682.34,46621.0
SPY,2026-01-02 12:19:00-05:00,682.34,682.5,682.12,682.16,73982.0
SPY,2026-01-02 12:20:00-05:00,682.16,682.29,682.07,682.14,69835.0
SPY,2026-01-02 12:21:00-05:00,682.15,682.32,682.07,682.17,63705.0
SPY,2026-01-02 12:22:00-05:00,682.16,682.41,682.15,682.41,45591.0
