symbol,time,open,high,low,close,volume
SPY,2026-02-13 09:30:00-05:00,681.67,681.75,680.82,681.72,981990.0
SPY,2026-02-13 09:31:00-05:00,681.7,682.25,681.19,682.06,549383.0
SPY,2026-02-13 09:32:00-05:00,682.03,682.51,681.71,682.08,610513.0
SPY,2026-02-13 09:33:00-05:00,682.08,682.26,681.25,681.36,531411.0
SPY,2026-02-13 09:34:00-05:00,681.35,682.0,681.14,681.2,407677.0
SPY,2026-02-13 09:35:00-05:00,681.18,681.23,680.39,681.06,612092.0
SPY,2026-02-13 09:36:00-05:00,681.07,681.24,680.58,680.93,432482.0
SPY,2026-02-13 09:37:00-05:00,680.88,681.08,680.01,680.04,325680.0
SPY,2026-02-13 09:38:00-05:00,680.06,680.71,680.0,680.67,332030.0
SPY,2026-02-13 09:39:00-05:00,680.66,680.74,679.78,679.84,336938.0
SPY,2026-02-13 09:40:00-05:00,679.83,679.94,678.73,678.75,508657.0
SPY,2026-02-13 09:41:00-05:00,678.76,679.29,678.06,678.21,464324.0
SPY,2026-02-13 09:42:00-05:00,678.2,678.27,677.52,678.22,465416.0
SPY,2026-02-13 09:43:00-05:00,678.22,679.89,678.21,679.74,574481.0
SPY,2026-02-13 09:44:00-05:00,679.75,680.54,679.33,680.46,447095.0
SPY,2026-02-13 09:45:00-05:00,680.47,682.09,680.41,682.06,526342.0
SPY,2026-02-13 09:46:00-05:00,682.06,682.45,681.57,682.21,521714.0
SPY,2026-02-13 09:47:00-05:00,682.18,682.4,681.52,682.26,410892.0
SPY,2026-02-13 09:48:00-05:00,682.27,683.32,682.2,682.21,367521.0
SPY,2026-02-13 09:49:00-05:00,682.25,682.4,681.34,681.4,361064.0
SPY,2026-02-13 09:50:00-05:00,681.42,681.48,679.87,680.34,604793.0
SPY,2026-02-13 09:51:00-05:00,680.34,680.91,679.95,680.83,353460.0
SPY,2026-02-13 09:52:00-05:00,680.83,680.93,679.73,680.37,230963.0
SPY,2026-02-13 09:53:00-05:00,680.42,681.54,680.4,680.66,303160.0
SPY,2026-02-13 09:54:00-05:00,680.67,681.42,680.47,680.5,225499.0
SPY,2026-02-13 09:55:00-05:00,680.47,682.02,680.47,681.8,212496.0
SPY,2026-02-13 09:56:00-05:00,681.84,682.04,679.84,679.86,359886.0
SPY,2026-02-13 09:57:00-05:00,679.86,680.3,679.62,679.66,195699.0
SPY,2026-02-13 09:58:00-05:00,679.66,680.32,679.66,679.96,129413.0
SPY,2026-02-13 09:59:00-05:00,679.99,680.1,679.56,679.93,186206.0
SPY,2026-02-13 10:00:00-05:00,679.91,681.03,679.77,680.96,379227.0
SPY,2026-02-13 10:01:00-05:00,680.96,681.3,680.31,680.91,149798.0
SPY,2026-02-13 10:02:00-05:00,680.87,681.46,680.82,681.31,134772.0
SPY,2026-02-13 10:03:00-05:00,681.3,681.64,680.43,680.51,182325.0
SPY,2026-02-13 10:04:00-05:00,680.5,681.24,680.43,680.95,137297.0
SPY,2026-02-13 10:05:00-05:00,680.98,681.0,680.03,680.27,163325.0
SPY,2026-02-13 10:06:00-05:00,680.2,681.33,680.13,681.27,159880.0
SPY,2026-02-13 10:07:00-05:00,681.32,681.37,680.45,681.06,134851.0
SPY,2026-02-13 10:08:00-05:00,681.05,682.14,680.93,682.09,263151.0
SPY,2026-02-13 10:09:00-05:00,682.04,682.47,681.63,682.42,459371.0
SPY,2026-02-13 10:10:00-05:00,682.45,682.62,681.81,682.61,274359.0
SPY,2026-02-13 10:11:00-05:00,682.59,682.9,682.47,682.76,251858.0
SPY,2026-02-13 10:12:00-05:00,682.76,682.86,682.04,682.14,373716.0
SPY,2026-02-13 10:13:00-05:00,682.16,682.67,682.14,682.35,153772.0
SPY,2026-02-13 10:14:00-05:00,682.36,682.57,681.25,681.3,266753.0
SPY,2026-02-13 10:15:00-05:00,681.34,682.16,681.18,681.9,244151.0
SPY,2026-02-13 10:16:00-05:00,681.89,682.28,680.53,680.54,313245.0
SPY,2026-02-13 10:17:00-05:00,680.54,681.01,680.5,680.84,157903.0
SPY,2026-02-13 10:18:00-05:00,680.84,681.38,680.61,681.31,146461.0
SPY,2026-02-13 10:19:00-05:00,681.3,681.4,680.82,681.01,144210.0
SPY,2026-02-13 10:20:00-05:00,681.02,682.16,680.83,681.96,270573.0
SPY,2026-02-13 10:21:00-05:00,681.94,682.01,680.73,681.04,168441.0
SPY,2026-02-13 10:22:00-05:00,681.01,681.47,680.46,680.64,168260.0
SPY,2026-02-13 10:23:00-05:00,680.67,681.33,680.56,681.21,169508.0
SPY,2026-02-13 10:24:00-05:00,681.2,681.53,680.9,681.23,111424.0
SPY,2026-02-13 10:25:00-05:00,681.25,681.92,681.13,681.78,154100.0
SPY,2026-02-13 10:26:00-05:00,681.77,682.24,681.61,682.17,178227.0
SPY,2026-02-13 10:27:00-05:00,682.16,682.8,681.91,682.72,193299.0
SPY,2026-02-13 10:28:00-05:00,682.72,683.23,682.41,683.23,447781.0
SPY,2026-02-13 10:29:00-05:00,683.24,683.37,682.8,682.94,239950.0
SPY,2026-02-13 10:30:00-05:00,682.94,683.89,682.85,683.85,235469.0
SPY,2026-02-13 10:31:00-05:00,683.87,683.88,683.36,683.42,239819.0
SPY,2026-02-13 10:32:00-05:00,683.44,683.99,683.38,683.96,230719.0
SPY,2026-02-13 10:33:00-05:00,683.96,684.51,683.96,684.44,345290.0
SPY,2026-02-13 10:34:00-05:00,684.42,684.46,684.05,684.11,214356.0
SPY,2026-02-13 10:35:00-05:00,684.1,684.43,683.81,684.39,249350.0
SPY,2026-02-13 10:36:00-05:00,684.39,684.57,684.14,684.54,205519.0
SPY,2026-02-13 10:37:00-05:00,684.54,684.54,684.15,684.25,198677.0
SPY,2026-02-13 10:38:00-05:00,684.26,684.27,683.02,683.06,297155.0
SPY,2026-02-13 10:39:00-05:00,683.06,683.41,682.8,682.89,185777.0
SPY,2026-02-13 10:40:00-05:00,682.86,682.88,682.44,682.69,200482.0
SPY,2026-02-13 10:41:00-05:00,682.69,683.0,682.55,682.79,186977.0
SPY,2026-02-13 10:42:00-05:00,682.77,683.17,682.4,682.51,223852.0
SPY,2026-02-13 10:43:00-05:00,682.51,682.8,682.09,682.16,240366.0
SPY,2026-02-13 10:44:00-05:00,682.15,682.35,681.55,681.65,329073.0
SPY,2026-02-13 10:45:00-05:00,681.67,682.03,681.59,681.98,271807.0
SPY,2026-02-13 10:46:00-05:00,681.95,682.29,680.95,681.08,329305.0
SPY,2026-02-13 10:47:00-05:00,681.06,681.33,680.84,681.16,251196.0
SPY,2026-02-13 10:48:00-05:00,681.15,681.45,681.04,681.06,218418.0
SPY,2026-02-13 10:49:00-05:00,681.07,681.18,680.79,681.18,200383.0
SPY,2026-02-13 10:50:00-05:00,681.19,681.72,681.09,681.7,238190.0
SPY,2026-02-13 10:51:00-05:00,681.68,682.71,681.56,682.55,309955.0
SPY,2026-02-13 10:52:00-05:00,682.55,682.82,682.1,682.3,197900.0
SPY,2026-02-13 10:53:00-05:00,682.24,682.75,682.21,682.55,134548.0
SPY,2026-02-13 10:54:00-05:00,682.54,682.84,682.5,682.59,127611.0
SPY,2026-02-13 10:55:00-05:00,682.61,683.2,682.53,683.06,212439.0
SPY,2026-02-13 10:56:00-05:00,683.07,683.12,682.27,682.36,157026.0
SPY,2026-02-13 10:57:00-05:00,682.37,682.96,682.37,682.68,150571.0
SPY,2026-02-13 10:58:00-05:00,682.69,682.93,682.65,682.74,85663.0
SPY,2026-02-13 10:59:00-05:00,682.75,682.8,682.33,682.52,141213.0
SPY,2026-02-13 11:00:00-05:00,682.52,682.97,682.48,682.85,140266.0
SPY,2026-02-13 11:01:00-05:00,682.85,683.19,682.6,683.14,124497.0
SPY,2026-02-13 11:02:00-05:00,683.17,683.37,682.85,682.93,166918.0
SPY,2026-02-13 11:03:00-05:00,682.92,683.28,682.78,683.25,85847.0
SPY,2026-02-13 11:04:00-05:00,683.24,683.47,682.96,683.43,119385.0
SPY,2026-02-13 11:05:00-05:00,683.41,683.75,683.32,683.75,152773.0
SPY,2026-02-13 11:06:00-05:00,683.77,684.16,683.6,684.05,182269.0
SPY,2026-02-13 11:07:00-05:00,684.05,684.12,683.58,683.78,185780.0
SPY,2026-02-13 11:08:00-05:00,683.79,684.17,683.69,684.16,163225.0
SPY,2026-02-13 11:09:00-05:00,684.16,684.22,683.85,683.99,156619.0
SPY,2026-02-13 11:10:00-05:00,684.0,684.02,683.19,683.3,237879.0
SPY,2026-02-13 11:11:00-05:00,683.32,683.46,683.09,683.35,119656.0
SPY,2026-02-13 11:12:00-05:00,683.36,683.64,682.69,682.82,153352.0
SPY,2026-02-13 11:13:00-05:00,682.83,683.11,682.74,683.07,96915.0
SPY,2026-02-13 11:14:00-05:00,683.07,683.5,683.0,683.43,124876.0
SPY,2026-02-13 11:15:00-05:00,683.44,683.54,683.25,683.41,107830.0
SPY,2026-02-13 11:16:00-05:00,683.38,683.77,683.31,683.38,145533.0
SPY,2026-02-13 11:17:00-05:00,683.37,684.16,683.29,683.87,142776.0
SPY,2026-02-13 11:18:00-05:00,683.87,683.95,683.55,683.61,99338.0
SPY,2026-02-13 11:19:00-05:00,683.61,683.62,683.08,683.12,103073.0
SPY,2026-02-13 11:20:00-05:00,683.13,683.47,682.57,682.59,153670.0
SPY,2026-02-13 11:21:00-05:00,682.59,682.7,682.39,682.66,137448.0
